327,93402
328,93696
329,94420
330,94747
331,94781
332,95023
333,95164
334,95274
335,95836
336,95856
337,96053
338,96476
339,96663
340,96724
341,96932
342,97264
343,97277
344,97623
345,97671
346,98367
347,99057
348,99145
349,99163
350,99787
351,99834
352,100200
353,100242
354,101375
355,101418
356,101493
357,101525
358,101528
359,102031
360,102478
361,102910
362,102961
363,103155
364,103471
365,103753
366,104120
367,104275
368,104674
369,104727
370,105474
371,105691
372,105975
373,106219
374,106292
375,106444
376,106635
377,106813
378,106878
379,107065
380,107200
381,107365
382,107454
383,107717
384,108160
385,108260
386,108302
387,108487
388,108490
389,108602
390,108761
391,108781
392,108929
393,109002
394,109274
395,109339
396,109835
397,110344
398,110384
399,110562
400,110996
401,111103
402,111154
403,111340
404,112228
405,112264
406,112431
407,113974
408,114082
409,114114
410,114384
411,114456
412,114677
413,114786
414,114822
415,115114
416,115204
417,115253
418,115285
419,115358
420,115398
421,116015
422,116067
423,116127
424,116504
425,116581
426,116980
427,117047
428,117237
429,117333
430,117439
431,118241
432,118828
433,118897
434,118938
435,119058
436,119358
437,120291
438,120368
439,120482
440,120714
441,121063
442,121627
443,122345
444,122784
445,122884
446,123170
447,123953
448,123991
449,124679
450,124853
451,125171
452,125741
453,126590
454,127245
455,127653
456,128272
457,129907
458,129994
459,130341
460,130351
461,130457
462,131164
463,132170
464,132733
465,133285
466,133498
467,133503
468,133684
469,133700
470,134014
471,134066
472,134299
473,134747
474,134830
475,134965
476,135675
477,136048
478,136062
479,136092
480,136208
481,136243
482,136410
483,136599
484,136959
485,137012
486,137397
487,138467
488,138545
489,138615
490,139061
491,139172
492,139175
493,139430
494,140070
495,140261
496,140436
497,140516
498,141250
499,141507
500,141567
501,141606
502,142030
503,142209
504,142341
505,142456
506,142468
507,142494
508,143114
509,143269
510,143360
511,143680
512,143769
513,143875
514,143968
515,144426
516,145095
517,145097
518,145289
519,145582
520,146080
521,146183
522,146221
523,146485
524,147537
525,147737
526,148237
527,148353
528,148699
529,148891
530,149020
531,149336
532,149590
533,149731
534,149846
535,150168
536,150229
537,150310
538,150312
539,150419
540,151478
541,151786
542,151853
543,151958
544,152325
545,152916
546,153178
547,153462
548,153527
549,153918
550,153951
551,154130
552,154144
553,154367
554,154625
555,154933
556,154953
557,155027
558,156732
559,156864
560,157047
561,157329
562,157593
563,157910
564,157922
565,157967
566,157990
567,158272
568,158307
569,158344
570,158735
571,158911
572,159179
573,159193
574,160069
575,160374
576,160951
577,161009
578,161190
579,161252
580,161276
581,162060
582,162173
583,162303
584,162526
585,162905
586,163396
587,163487
588,163580
589,164136
590,164343
591,164408
592,164550
593,164797
594,164942
595,165132
596,165375
597,165504
598,165571
599,166309
600,167031
601,167456
602,168052
603,168237
604,168500
605,168725
606,168951
607,169251
608,169285
609,169765
610,170704
611,170886
612,170951
613,171051
614,171450
615,172326
616,172601
617,173434
618,173546
619,173563
620,173799
621,174095
622,174111
623,174196
624,174200
625,174379
626,174863
627,175073
628,175163
629,175627
630,175686
631,175819
632,176283
633,177011
634,177077
635,177539
636,177586
637,178022
638,178152
639,178326
640,178609
641,178917
642,179120
643,179239
644,179361
645,179498
646,179944
647,180487
648,180872
649,180921
650,181102
651,181327
652,181404
653,181422
654,181969
655,182323
656,183069
657,183223
658,183413
659,183598
660,183723
661,183728
662,184159
663,184350
664,184388
665,185168
666,185566
667,185693
668,186794
669,186803
670,187391
671,187644
672,187741
673,188024
674,188267
675,188608
676,188635
677,188744
678,189016
679,189423
680,189737
